Robot,X,Y
0,-1.903913,-1.75278
0,-1.903913,-1.75278
0,-1.911644,-1.759684
0,-1.911644,-1.759684
0,-1.911644,-1.759684
0,-1.908553,-1.75648
0,-1.908553,-1.75648
0,-1.908553,-1.75648
0,-1.912303,-1.760074
0,-1.912303,-1.760074
0,-1.912303,-1.760074
0,-1.908403,-1.756355
0,-1.908403,-1.756355
0,-1.908403,-1.756355
0,-1.915885,-1.763491
0,-1.915885,-1.763491
0,-1.915885,-1.763491
0,-1.915332,-1.762976
0,-1.915332,-1.762976
0,-1.915332,-1.762976
0,-1.912056,-1.759867
0,-1.912056,-1.759867
0,-1.912056,-1.759867
0,-1.912747,-1.760718
0,-1.912747,-1.760718
0,-1.907106,-1.755138
0,-1.907106,-1.755138
0,-1.907106,-1.755138
0,-1.912952,-1.760907
0,-1.912952,-1.760907
0,-1.912952,-1.760907
0,-1.911493,-1.759343
0,-1.912879,-1.760827
0,-1.912879,-1.760827
0,-1.912879,-1.760827
0,-1.912879,-1.760827
0,-1.912879,-1.760827
0,-1.912879,-1.760827
0,-1.912954,-1.760548
0,-1.912954,-1.760548
0,-1.912954,-1.760548
0,-1.915066,-1.762471
0,-1.915066,-1.762471
0,-1.915066,-1.762471
0,-1.907383,-1.755893
0,-1.907383,-1.755893
0,-1.912952,-1.760907
0,-1.912952,-1.760907
0,-1.913615,-1.761284
0,-1.913615,-1.761284
0,-1.910826,-1.758719
0,-1.910826,-1.758719
0,-1.91349,-1.76125
0,-1.91349,-1.76125
0,-1.91349,-1.76125
0,-1.91349,-1.76125
0,-1.91003,-1.757844
0,-1.91003,-1.757844
0,-1.910949,-1.758598
0,-1.910949,-1.758598
0,-1.907298,-1.755803
0,-1.907298,-1.755803
0,-1.911603,-1.759675
0,-1.907106,-1.755138
0,-1.907106,-1.755138
0,-1.90933,-1.757701
0,-1.90933,-1.757701
0,-1.916017,-1.763582
0,-1.915332,-1.762976
0,-1.915332,-1.762976
0,-1.915104,-1.76274
0,-1.915104,-1.76274
0,-1.913163,-1.760863
0,-1.913163,-1.760863
0,-1.910675,-1.758587
0,-1.910675,-1.758587
0,-1.912056,-1.759867
0,-1.912056,-1.759867
0,-1.908779,-1.757178
0,-1.908779,-1.757178
0,-1.912782,-1.760744
0,-1.912782,-1.760744
0,-1.912782,-1.760744
0,-1.912056,-1.759867
0,-1.912056,-1.759867
0,-1.915332,-1.762976
0,-1.915332,-1.762976
